AssetID,cycle,TTFord,op1,op2,s2,s3,s4,s6,s7,s8,s9,s11,s12,s13,s14,s15,s17,s20,s21,record_purpose
51,83,more100,-0.0003,-0.0004,642.22,1593.58,1397.43,21.61,553.86,2388.04,9074.87,47.15,522.01,2387.98,8148.51,8.4086,392,38.94,23.3264,training
51,84,more100,-0.0014,0.0004,642.44,1581.15,1393.56,21.61,553.89,2388.01,9068.25,47.39,521.84,2388.01,8153.99,8.4292,390,39.01,23.2153,training
51,85,more100,0.0006,-0.0003,642.12,1577.38,1404.25,21.61,554.1,2388.05,9069.32,47.37,522.24,2387.97,8148.33,8.383,392,38.95,23.3788,training
51,86,more100,-0.0009,0.0002,642.42,1582.38,1403.02,21.61,554.46,2388.07,9068.33,47.29,522.04,2388.02,8149.97,8.4191,392,39.09,23.3363,training
51,87,more100,-0.0014,0.0003,642.43,1584.33,1399.14,21.6,554,2388.02,9077.03,47.37,522.55,2388.09,8151.71,8.3941,393,38.96,23.4286,training
51,88,more100,0.0032,-0.0002,642.17,1582.77,1402.8,21.61,554.32,2387.97,9074.77,47.29,522.36,2388.04,8156.91,8.3864,392,38.9,23.4065,training
51,89,more100,-0.0016,-0.0004,642.02,1588.12,1402.46,21.61,553.83,2387.97,9071.82,47.14,521.94,2387.97,8154.67,8.3782,390,38.88,23.2981,training
51,90,more100,0.0008,0.0002,642.16,1578.5,1413.25,21.61,554.32,2388.02,9077.02,47.39,521.61,2387.97,8155.76,8.3829,392,39.05,23.3669,training
51,91,more100,-0.0038,0.0002,642.68,1588.64,1398.27,21.61,554.43,2387.98,9072.77,47.33,522.29,2387.98,8154.45,8.403,391,39.06,23.2932,training
51,92,more100,0.005,0.0003,642.06,1590.85,1403.14,21.61,554.07,2388.05,9077.28,47.29,521.95,2388.01,8151.57,8.385,394,38.88,23.3694,training
51,93,more100,0.0049,0.0004,642.38,1582.21,1401.24,21.61,554.61,2388.02,9072.8,47.12,522.13,2388,8157.89,8.4206,392,39.16,23.3865,training
51,94,more100,-0.0014,0.0002,642.38,1583.13,1394.91,21.61,554.15,2387.98,9073.51,47.16,521.98,2387.99,8157.8,8.4209,393,38.99,23.3582,training
51,95,more100,-0.003,0.0001,642.27,1581.92,1398.07,21.61,554.81,2387.99,9069.59,47.4,521.98,2388.02,8154.27,8.4089,391,38.98,23.5169,training
51,96,more100,0.0012,-0.0001,642.25,1590.46,1403.82,21.61,553.91,2388.01,9075.12,47.22,522.48,2388,8157.06,8.4138,391,39.1,23.3134,training
51,97,more100,0.0016,-0.0003,642.43,1584.49,1391.22,21.61,554.22,2388,9075.13,47.19,521.95,2387.95,8155.19,8.3871,392,38.79,23.3716,training
51,98,more100,-0.0017,0,642.57,1591.28,1400.26,21.61,554.27,2388.04,9063.5,47.36,522.31,2388.03,8155.27,8.4095,393,39,23.3279,training
51,99,more100,-0.0002,0,641.83,1584.9,1404.52,21.61,553.9,2387.98,9075.25,47.37,521.89,2388,8158.96,8.381,389,38.9,23.3256,training
51,100,more100,0.0009,-0.0005,641.88,1585.76,1397.47,21.61,554.11,2387.95,9067.72,47.17,522.33,2387.97,8150.1,8.4099,391,39.09,23.4378,training
51,101,more100,-0.004,-0.0003,642.36,1585.79,1404.95,21.61,554.35,2388,9078.43,47.21,522.36,2388.04,8154.75,8.4438,392,39.13,23.3591,training
51,102,more100,0.0003,0.0002,641.79,1591.13,1400.81,21.61,553.99,2388.04,9074.1,47.34,522.79,2388.01,8159.1,8.431,391,38.9,23.357,training
51,103,more100,0.0006,0.0005,642.04,1584.07,1405.27,21.61,554.33,2387.99,9071.15,47.37,522.43,2387.97,8155.01,8.4179,391,38.7,23.4433,training
51,104,more100,0.0015,0.0002,642.27,1587.61,1406.64,21.61,553.7,2388,9069.94,47.27,522.06,2388.01,8154.66,8.4317,392,38.79,23.4278,training
51,105,more100,0.0018,0.0003,642.73,1593.41,1400.67,21.61,554.13,2387.99,9076.54,47.25,522.19,2387.99,8151.63,8.4159,392,38.87,23.3731,training
51,106,more100,0.0007,-0.0001,641.7,1583.71,1400.71,21.61,554.13,2388.02,9083.39,47.35,522.1,2387.97,8155.37,8.4156,392,39.08,23.3035,training
51,107,more100,0.0017,0.0004,642.63,1587.13,1402.66,21.61,554.6,2388.03,9071.22,47.24,521.61,2387.95,8153.12,8.4211,394,39,23.3055,training
51,108,more100,-0.0034,0,642.67,1594.21,1401.17,21.6,553.94,2388.05,9077.1,47.28,522.12,2387.97,8152.63,8.4001,393,39.03,23.4164,training
51,109,more100,0.0017,-0.0004,642.19,1582.48,1396.64,21.61,554.7,2388.05,9073.11,47.49,521.95,2388,8158.64,8.4095,392,39.04,23.3123,training
51,110,more100,0.0034,0.0004,642.75,1586.65,1395.81,21.61,554.79,2388.02,9079.58,47.07,522.28,2387.99,8158.77,8.4468,392,38.94,23.3526,training
51,111,more100,-0.0035,0.0002,642.75,1588.95,1400.1,21.61,553.52,2387.98,9071.97,47.23,522.29,2388.03,8152.03,8.417,390,39.09,23.5288,training
51,112,more100,-0.0013,-0.0005,641.96,1587.49,1401.44,21.61,554,2388.04,9070.88,47.27,521.95,2388.04,8154.76,8.4294,393,38.87,23.4661,training
51,113,50to100,0.0056,0.0001,642.45,1585.81,1405.4,21.61,553.87,2387.99,9082.94,47.32,521.97,2388.01,8162.98,8.4105,393,39.08,23.4839,training
51,114,50to100,-0.0047,0.0003,641.76,1592.86,1403.26,21.61,554.2,2388.02,9077.61,47.18,522.5,2387.96,8163.75,8.4169,391,38.84,23.3474,training
51,115,50to100,-0.0016,0.0005,642.42,1585.85,1401.92,21.61,553.61,2387.99,9077.48,47.43,522.63,2388.01,8155.31,8.4119,393,39,23.3883,training
51,116,50to100,0.0009,0,642.94,1591.19,1400.27,21.61,555.13,2387.96,9076.81,47.41,521.74,2388.03,8155.95,8.413,392,38.94,23.2972,training
51,117,50to100,0.0034,-0.0004,641.71,1591.2,1405.29,21.61,554.1,2387.97,9078.91,47.41,522.3,2388.02,8155.05,8.4245,391,39.09,23.3235,training
51,118,50to100,0.0032,0.0001,641.93,1584.34,1404.39,21.61,554.28,2387.97,9081.66,47.43,521.6,2387.98,8151.58,8.3979,392,39.02,23.3296,training
51,119,50to100,-0.0016,-0.0002,642.54,1582.16,1402.37,21.61,554.7,2387.99,9083.93,47.28,522.57,2388.05,8157.89,8.4098,391,38.96,23.3908,training
51,120,50to100,0.0009,-0.0004,642.21,1591.5,1408.52,21.61,554.01,2387.99,9074.05,47.2,522.52,2388.01,8157.42,8.421,394,38.95,23.3511,training
51,121,50to100,-0.0002,0.0005,642.2,1585.56,1398.43,21.61,554.86,2388.07,9085.23,47.19,522.15,2388.04,8156.77,8.3956,392,38.94,23.4239,training
51,122,50to100,-0.0021,-0.0004,642.8,1579.7,1397.52,21.61,554.41,2388.03,9085.75,46.98,522.09,2388.07,8162.21,8.451,392,38.98,23.3222,training
51,123,50to100,0.0001,-0.0002,642.46,1592.13,1404.88,21.61,554.19,2388.05,9084.82,47.24,522.15,2388.03,8162.09,8.3914,392,38.88,23.4414,training
51,124,50to100,0.0018,0.0003,642.39,1586.52,1403.43,21.61,553.63,2387.99,9071.95,47.43,521.91,2388.04,8165.01,8.415,393,38.95,23.3622,training
51,125,50to100,0.0033,0,642.74,1587.06,1405.73,21.61,554.25,2388.01,9082.8,47.43,522.67,2388.02,8163.9,8.3826,393,38.91,23.4087,training
51,126,50to100,0.0006,-0.0005,642.42,1584.69,1401.36,21.61,553.61,2388,9081.47,47.15,522.02,2387.99,8161.41,8.419,393,39,23.4547,training
51,127,50to100,0.003,0.0002,642.38,1585.9,1403.21,21.61,554.73,2388.05,9082.92,47.28,522.76,2387.98,8161.42,8.4258,392,39,23.3179,training
51,128,50to100,0.0008,-0.0003,642.63,1589.79,1408.51,21.61,554.03,2388,9079.04,47.27,521.91,2388,8160.58,8.4212,392,38.98,23.4175,training
51,129,50to100,-0.0005,0.0002,642.36,1587.22,1404.43,21.61,553.49,2388.01,9084.31,47.39,521.73,2388.08,8162.49,8.4161,393,38.85,23.3681,training
51,130,50to100,0.0001,0.0002,642.59,1589.78,1404.2,21.61,553.97,2388.01,9081.32,47.23,521.97,2387.98,8168.24,8.4468,393,38.95,23.4208,training
51,131,50to100,0.0045,-0.0001,642.48,1587.54,1401.08,21.61,554.51,2388.02,9083.96,47.33,522.31,2388.03,8164.72,8.4122,393,38.88,23.2615,training
51,132,50to100,-0.0039,-0.0005,642.2,1591.16,1407.46,21.61,554.21,2387.98,9086.94,47.28,521.46,2387.96,8167.48,8.4224,393,38.98,23.4509,training
51,133,50to100,0.0005,0.0004,642.34,1586.2,1398.22,21.61,554.25,2388.04,9087.78,47.24,521.98,2387.99,8158.91,8.4071,393,39.13,23.3745,training
51,134,50to100,-0.0019,-0.0001,642.66,1587.71,1399.25,21.61,554.62,2388.04,9088.63,47.41,522.49,2388.01,8164.23,8.4242,392,38.76,23.4354,training
51,135,50to100,-0.0013,-0.0002,642.54,1589.22,1408.65,21.61,553.58,2388.03,9089.09,47.36,522.15,2388.05,8169.89,8.3823,391,39.02,23.3625,training
51,136,50to100,0.0008,-0.0001,642.29,1592.78,1399.26,21.61,553.76,2388.01,9085.18,47.25,521.95,2388.01,8169.48,8.3843,392,39.15,23.3036,training
51,137,50to100,0.0008,0.0001,641.97,1583.39,1406.34,21.61,554.64,2388,9092.7,47.36,522.71,2388.05,8166.63,8.436,392,39.09,23.3903,training
51,138,50to100,-0.0001,0.0001,642.5,1590.9,1399.65,21.61,554.22,2388.03,9092.68,47.29,522.08,2388.02,8170.34,8.4106,392,38.94,23.4015,training
51,139,50to100,0.002,0,642.39,1587.85,1402.3,21.61,554.66,2388.07,9090,47.47,521.77,2388.05,8165.03,8.415,391,38.82,23.3566,training
51,140,50to100,0.0027,0,642.15,1591.47,1409.15,21.61,554.02,2388.02,9088.39,47.43,521.71,2388.02,8162.18,8.4128,393,39.07,23.3123,training
51,141,50to100,-0.003,0.0003,642.34,1585.16,1402.53,21.61,553.96,2387.98,9087.19,47.32,522.36,2388.02,8163.71,8.4043,392,39.06,23.3019,training
51,142,50to100,0.0008,0.0001,642.5,1580.16,1406.16,21.6,553.78,2387.99,9087.81,47.35,521.97,2387.97,8164.66,8.4142,392,38.81,23.2894,training
51,143,50to100,0.0025,0.0004,642.21,1585.8,1394.37,21.61,554.3,2387.99,9095.35,47.36,521.65,2388.01,8172.29,8.4349,393,38.99,23.4394,training
51,144,50to100,-0.0009,0.0005,642.23,1590.29,1402.01,21.61,553.58,2387.99,9093.95,47.48,522.02,2388.03,8174.05,8.4146,392,38.87,23.3218,training
51,145,50to100,-0.0036,-0.0005,642.02,1588.04,1400.15,21.61,553.3,2388.02,9093.42,47.4,522.06,2387.99,8169.08,8.414,395,38.95,23.3074,training
51,146,50to100,0.0012,-0.0002,642.38,1586.36,1406.56,21.61,553.14,2387.99,9085.86,47.32,521.78,2388.04,8168.7,8.4609,391,38.83,23.3914,training
51,147,50to100,0,-0.0005,642.4,1595.14,1398.12,21.61,553.57,2388.05,9090.54,47.31,521.76,2388.01,8173.33,8.4014,393,38.73,23.3819,training
51,148,50to100,0.0034,-0.0001,642.52,1587.43,1405.89,21.61,554.03,2388.07,9091.21,47.32,521.52,2387.99,8168.1,8.4439,393,38.9,23.3775,training
51,149,50to100,-0.0029,-0.0001,642.67,1589.04,1395.03,21.61,553.72,2388.02,9093.68,47.33,521.54,2388.03,8169.96,8.4363,392,38.88,23.3705,training
51,150,50to100,0.0032,-0.0002,642.28,1590.71,1405.13,21.61,553.6,2388.02,9096.87,47.28,522.18,2387.99,8178.99,8.4452,393,38.95,23.2774,training
51,151,50to100,-0.0001,0.0002,641.95,1590.87,1400.54,21.61,554.11,2388.03,9089.54,47.41,521.81,2388.03,8179.51,8.452,392,39.09,23.2743,training
51,152,50to100,0.0008,-0.0004,642.92,1588.44,1401.51,21.61,553.73,2388,9100.27,47.51,522.04,2388.05,8176.26,8.4183,392,38.84,23.3618,training
51,153,50to100,-0.0043,0.0001,642.53,1588.27,1406.95,21.61,553.98,2388.03,9096.87,47.32,522.42,2387.98,8175.9,8.4056,392,38.94,23.4385,training
51,154,50to100,-0.0024,0.0004,643,1591.31,1408.13,21.61,553.43,2388.07,9096.5,47.49,521.97,2388.05,8182.84,8.4023,392,38.93,23.2865,training
51,155,50to100,-0.0003,0.0001,642.56,1591.63,1408.54,21.61,553.13,2388.02,9098.37,47.46,521.75,2387.98,8179.42,8.4317,394,38.84,23.4153,training
51,156,50to100,0.0034,-0.0001,642.15,1590.95,1402.43,21.61,554.07,2388.06,9104.01,47.42,522.11,2388.05,8180.08,8.4617,393,38.85,23.238,training
51,157,50to100,-0.0008,0.0003,642.18,1590.38,1406.88,21.61,553.44,2388.01,9109.01,47.54,522.09,2388.06,8185.27,8.4442,392,38.96,23.3376,training
51,158,50to100,-0.0011,0.0003,642.53,1587.2,1410.05,21.61,554.56,2388.02,9099.8,47.48,521.64,2388.05,8182.26,8.4394,395,38.77,23.2203,training
51,159,50to100,0.0004,0.0004,642.35,1599.09,1406.3,21.61,553.48,2388.05,9105,47.39,522.01,2388.02,8186.2,8.4451,394,38.91,23.3701,training
51,160,50to100,-0.0017,-0.0004,642.57,1593.9,1402.03,21.61,554.02,2388,9105.99,47.45,521.91,2388.01,8182.63,8.4396,393,38.83,23.3569,training
51,161,50to100,0.001,0.0001,642.67,1585.22,1406.39,21.61,553.98,2387.99,9108.36,47.36,522.31,2388,8185.06,8.4457,393,38.84,23.3503,training
51,162,50to100,0.0008,0.0003,642.71,1591.91,1402.23,21.61,553.88,2388.04,9104.91,47.38,521.62,2388,8184.57,8.4783,393,38.82,23.2362,training
51,163,10to50,0.0026,-0.0003,642.58,1598.53,1403.95,21.61,553.87,2388.02,9107.92,47.57,522.41,2388.02,8187.08,8.4227,392,38.98,23.3113,training
51,164,10to50,-0.0013,0.0001,642.7,1594.44,1400.76,21.61,553.8,2388.05,9106.22,47.39,521.7,2388.01,8186.77,8.4365,392,38.7,23.345,training
51,165,10to50,-0.0002,0,642.75,1589.77,1402.01,21.61,553.94,2388.01,9117.76,47.5,521.69,2388.07,8186.91,8.4114,393,38.89,23.2796,training
51,166,10to50,-0.0026,-0.0003,642.24,1592.89,1402.76,21.61,553.47,2388.08,9117.35,47.44,521.82,2388.01,8186.66,8.4129,395,38.82,23.4058,training
51,167,10to50,-0.0028,-0.0002,642.89,1592.23,1405.19,21.61,553.67,2387.99,9114.24,47.42,521.66,2387.96,8186.47,8.4571,394,38.94,23.3449,training
51,168,10to50,-0.0008,-0.0001,642.7,1589.03,1406.07,21.61,553.74,2387.98,9113.9,47.38,522.21,2388.06,8188.65,8.4168,393,38.93,23.332,training
51,169,10to50,-0.0011,-0.0002,642.78,1595.33,1402.31,21.61,553.28,2388.06,9114.75,47.22,521.93,2388.02,8194.04,8.4197,394,38.91,23.3807,training
51,170,10to50,0.0012,0.0004,642.75,1590.84,1406.16,21.61,552.73,2388.04,9125.18,47.54,521.47,2388.1,8196.06,8.4649,395,38.92,23.3872,training
51,171,10to50,-0.001,0.0005,642.55,1591.88,1408.94,21.61,553.5,2388.04,9117.67,47.56,521.46,2388.03,8192.49,8.4605,394,38.64,23.201,training
51,172,10to50,0.0042,-0.0003,642.51,1593.21,1409.49,21.61,553.35,2387.99,9117.81,47.49,521.47,2387.98,8195.51,8.4463,393,38.88,23.2373,training
51,173,10to50,-0.0016,0,642.59,1596.35,1413.19,21.61,554.27,2388.05,9130.01,47.67,521.43,2388.02,8192.4,8.4252,393,38.83,23.2935,training
51,174,10to50,0.0041,0.0001,642.72,1595.45,1407.46,21.61,553.82,2388.03,9125.02,47.63,521.74,2388.07,8203.31,8.4283,393,39,23.3297,training
51,175,10to50,0.001,-0.0003,642.24,1587.01,1402.65,21.61,553.18,2388.04,9126.91,47.47,521.57,2387.99,8200.78,8.4367,394,38.69,23.2622,training
51,176,10to50,-0.0005,-0.0005,642.48,1590.33,1416.04,21.61,553.31,2388,9129.1,47.48,521.84,2388.06,8195.48,8.4313,395,38.81,23.2523,training
51,177,10to50,0.0013,0.0005,642.15,1594.84,1406.61,21.61,552.97,2388.03,9125.29,47.55,521.79,2388.01,8200.41,8.4775,396,38.78,23.2656,training
51,178,10to50,-0.0043,0.0002,642.44,1592.11,1408.93,21.61,553.62,2388.06,9130.21,47.44,521.57,2388.02,8200.25,8.4579,395,38.79,23.4036,training
51,179,10to50,0.0009,-0.0004,643.16,1596.79,1406.73,21.61,553.49,2388.03,9132.19,47.42,521.81,2388.02,8196.51,8.4461,395,38.82,23.2498,training
51,180,10to50,-0.0033,0.0003,642.74,1592.03,1407.11,21.61,553.41,2388.06,9127.77,47.61,521.78,2388.05,8204.46,8.4811,393,38.76,23.2609,training
51,181,10to50,0.0005,-0.0002,643.33,1584.48,1411.82,21.61,553.23,2388.05,9128.9,47.49,521.34,2388.03,8201.1,8.4755,392,38.72,23.2981,training
51,182,10to50,-0.0004,-0.0002,642.86,1594.21,1407.05,21.61,553.68,2388.05,9129.03,47.51,521.3,2388.04,8207.87,8.4659,394,38.66,23.2846,training
51,183,10to50,0.0016,0.0001,642.99,1592.53,1415.32,21.61,553.68,2388.07,9134.24,47.47,521.57,2388.04,8211.99,8.4927,393,38.84,23.2264,training
51,184,10to50,-0.0044,-0.0003,642.32,1597.43,1411.04,21.61,553.02,2388.04,9141.55,47.67,521.17,2387.98,8212.66,8.4653,394,38.91,23.2087,training
51,185,10to50,-0.0037,-0.0001,643.13,1594.44,1411.4,21.61,552.84,2388.06,9142.86,47.5,521.24,2388.09,8216.43,8.4496,395,38.76,23.2431,training
51,186,10to50,-0.0003,0.0001,643.21,1589.96,1416.87,21.61,552.71,2388.04,9132.56,47.59,521.62,2388.03,8217.13,8.4684,396,38.79,23.3117,training
51,187,10to50,0.001,0.0001,642.62,1591.46,1409.26,21.61,553.45,2388.03,9143.57,47.43,520.64,2388.06,8211.34,8.4535,395,38.65,23.2538,training
51,188,10to50,0.0004,0.0003,642.98,1596.83,1414.92,21.61,553.01,2388.06,9153.59,47.5,521.42,2388.01,8211.55,8.4598,394,38.77,23.1368,training
51,189,10to50,0.0017,-0.0003,642.87,1595.66,1416.32,21.61,553.72,2388.07,9153.17,47.79,520.99,2388.05,8221.71,8.4627,393,38.8,23.274,training
51,190,10to50,0.001,-0.0003,643.1,1600.81,1415.55,21.61,552.52,2388.02,9154.05,47.7,521.33,2388.08,8226.4,8.4591,394,38.69,23.3197,training
51,191,10to50,-0.0012,0,642.74,1584.78,1424.99,21.61,553.27,2388.07,9152.17,47.79,521.46,2387.99,8220.61,8.4678,394,38.65,23.2786,training
51,192,10to50,0.0023,0.0002,643.45,1594.21,1410,21.61,554.06,2388.04,9158.53,47.77,521.17,2388.08,8227.41,8.444,395,38.54,23.2994,training
51,193,10to50,0.002,0.0005,643.08,1591.05,1417.7,21.61,553.06,2388.06,9166.96,47.64,521.58,2388.05,8224.08,8.4818,395,38.64,23.1821,training
51,194,10to50,0.0002,-0.0001,643.4,1593.76,1412.87,21.61,552.71,2388.15,9165.02,47.87,521.1,2388.03,8229.31,8.4651,394,38.65,23.1941,training
51,195,10to50,0.0012,-0.0001,643.16,1596.05,1413.79,21.61,552.81,2388.08,9164.67,47.83,520.43,2388.03,8237,8.4809,395,38.66,23.1147,training
51,196,10to50,-0.0019,-0.0002,643.09,1596.96,1416.27,21.61,553.99,2388.08,9167.14,47.62,521.11,2388.1,8233.55,8.4522,396,38.85,23.212,training
51,197,10to50,0.0037,0.0001,642.83,1597.94,1418.42,21.61,552.71,2388.12,9179.12,47.66,521.17,2388.04,8236.36,8.4965,395,38.96,23.1683,training
51,198,10to50,0.0009,0,643.51,1591.09,1418.2,21.61,553.4,2388.07,9175.36,47.78,521.21,2388.08,8239.24,8.4886,395,38.53,23.1286,training
51,199,10to50,0.0039,-0.0004,643.19,1592.24,1417.94,21.61,553.05,2388.06,9174.31,47.66,521,2388.08,8238.54,8.4873,395,38.65,23.2985,training
51,200,10to50,0.0004,-0.0003,642.65,1594.92,1414.82,21.61,552.75,2388.03,9175.16,47.73,520.86,2388.05,8242.47,8.4732,395,38.69,23.1436,training
51,201,10to50,0.0009,0.0002,643.27,1605.04,1419.07,21.61,552.89,2388.09,9185.64,47.83,521.23,2388.08,8245.46,8.4866,395,38.45,23.2067,training
51,202,10to50,-0.0009,0,643.22,1605.12,1412.48,21.61,552.56,2388.08,9185.22,47.94,520.93,2388.06,8248.19,8.4987,394,38.82,23.1381,training
51,203,less10,-0.0038,-0.0001,643.08,1590.92,1426.12,21.61,552.41,2388.15,9188.26,47.69,520.94,2388.07,8253.41,8.499,396,38.62,23.0319,training
51,204,less10,0.0011,0.0004,643.21,1604.24,1423.73,21.61,552.53,2388.07,9201.99,47.79,521.25,2388.09,8253.27,8.4982,396,38.67,23.1033,training
51,205,less10,0.0023,0,643.31,1592.63,1423.81,21.61,552.69,2388.07,9193.09,47.94,520.58,2388.09,8256.4,8.4914,393,38.57,23.1452,training
51,206,less10,0.003,0.0004,643.44,1601.34,1416.05,21.61,552.53,2388.08,9204.96,48.07,520.38,2388.1,8261.07,8.4775,397,38.69,23.1276,training
51,207,less10,0.0017,-0.0004,643.27,1602.47,1415.91,21.61,552.45,2388.07,9211.23,47.99,520.47,2388.11,8268.39,8.5021,396,38.56,23.2241,training
51,208,less10,-0.0015,0.0004,643.69,1606.39,1422.9,21.61,552.72,2388.14,9210.36,47.94,520.42,2388.12,8267.54,8.4834,397,38.46,23.2072,training
51,209,less10,0.0031,-0.0003,643.81,1604.36,1428.61,21.61,552.49,2388.12,9214.76,47.95,520.78,2388.05,8269.27,8.5187,396,38.66,23.1217,training
51,210,less10,0.0008,0.0005,643.19,1605.01,1430.44,21.61,551.49,2388.11,9213.46,47.94,520.38,2388.14,8274.65,8.5195,395,38.57,23.0721,training
51,211,less10,0.0008,-0.0005,643.68,1609.75,1419.91,21.61,552.63,2388.32,9219.81,48.27,520.24,2388.29,8279.86,8.5275,398,38.43,23.0668,training
51,212,less10,0.0015,0.0005,643.37,1602.44,1432.71,21.61,552.73,2388.46,9226.6,48.09,520.36,2388.49,8288.26,8.5117,398,38.72,23.0834,training
51,213,less10,0.0014,0.0004,644.11,1606.6,1428.55,21.61,551.6,2388.56,9244.59,47.89,520.2,2388.54,8293.72,8.5306,397,38.39,23.0958,training
52,1,more100,0.0002,0.0001,642.67,1587.47,1405.02,21.61,553.94,2388.11,9049.17,47.5,521.23,2388.08,8130.94,8.3885,394,38.77,23.3636,training
52,2,more100,-0.0008,-0.0004,642.48,1593.3,1413.05,21.61,554.11,2388.1,9047.76,47.46,521.75,2388.06,8129.41,8.4687,392,39.02,23.2396,training
52,3,more100,-0.0018,0,642.54,1587.35,1407.83,21.61,554.11,2388.08,9050.85,47.61,521.25,2388.07,8128.58,8.4006,393,38.85,23.3873,training
52,4,more100,0.0015,0.0002,643.11,1579.1,1406.11,21.61,554.27,2388.11,9047.38,47.29,521.11,2388.15,8123.91,8.4665,393,38.83,23.3497,training
52,5,more100,-0.0015,-0.0001,642.71,1573.75,1407.56,21.61,553.9,2388.09,9054.59,47.33,521.49,2388.1,8130.27,8.4556,394,38.97,23.4487,training
52,6,more100,0.0009,-0.0003,642.49,1587.19,1401.13,21.61,553.98,2388.1,9038.36,47.41,521.27,2388.07,8126.2,8.4286,392,38.96,23.2617,training
52,7,more100,0.0022,0.0005,643.3,1592.37,1399.82,21.61,553.4,2388.05,9045.55,47.39,521.61,2388.15,8127.98,8.4051,393,38.91,23.282,training
52,8,more100,-0.002,-0.0005,642.53,1587.08,1406.6,21.61,553.14,2388.11,9053.94,47.41,522.14,2388.07,8127.94,8.4552,395,38.77,23.287,training
52,9,more100,-0.0016,0.0001,642.85,1589.17,1415.36,21.61,553.45,2388.05,9046.16,47.58,521.61,2388.05,8127.31,8.421,392,38.85,23.321,training
52,10,more100,-0.0003,-0.0001,642.87,1591.95,1408.29,21.6,553.55,2388.11,9048.65,47.53,521.53,2388.12,8133.98,8.4214,392,38.9,23.3184,training
52,11,more100,-0.0026,-0.0003,642.65,1579.6,1415,21.61,553.23,2388.04,9043.07,47.4,521.22,2388.12,8130.41,8.404,393,38.83,23.3505,training
52,12,more100,0.0008,0.0004,642.82,1595.83,1400.51,21.61,553.76,2388.09,9052.35,47.4,521.98,2388.16,8124.64,8.3991,393,38.7,23.2869,training
52,13,more100,-0.0012,-0.0004,642.19,1583.7,1400.17,21.61,553.56,2388.07,9053.27,47.34,521.98,2388.11,8128.76,8.4204,394,38.84,23.1843,training
52,14,more100,0.0025,-0.0001,642.75,1594.47,1408.49,21.61,553.53,2388.13,9048.91,47.46,521.53,2388.08,8128.24,8.4527,393,39.13,23.3208,training
52,15,more100,0.0006,-0.0002,641.93,1589.33,1400.21,21.61,553.64,2388.09,9046.61,47.41,521.48,2388.04,8136.24,8.3959,392,38.88,23.3944,training
52,16,more100,0.0051,0.0001,642.86,1589.64,1406.02,21.61,553.55,2388.14,9042.53,47.46,521.59,2388.12,8124.18,8.451,392,38.81,23.3576,training
52,17,more100,-0.0025,0.0004,642.75,1591.46,1403.28,21.61,553.83,2388.11,9044.08,47.51,521.82,2388.1,8128.5,8.4333,392,38.68,23.2854,training
52,18,more100,0.0021,0.0002,642.91,1595.55,1407.97,21.61,553.65,2388.13,9052,47.33,521.56,2388.09,8127.35,8.4708,392,38.79,23.2752,training
52,19,more100,0.0004,-0.0001,642.32,1590.09,1404.1,21.61,553.53,2388.09,9053.31,47.56,521.68,2388.09,8127.82,8.4138,393,38.8,23.2662,training
52,20,more100,-0.0006,0.0004,642.93,1587.17,1400.51,21.61,553.65,2388.06,9050.9,47.31,521.09,2388.13,8126.24,8.43,393,38.85,23.2657,training
52,21,more100,-0.0015,-0.0005,642.28,1589.67,1409.16,21.61,553.61,2388.09,9048.48,47.49,521.34,2388.14,8124.98,8.4441,394,38.99,23.3216,training
52,22,more100,-0.0026,0.0004,642.64,1588.46,1401.3,21.61,554.14,2388.09,9050.7,47.3,521.39,2388.16,8132.33,8.4221,392,39.06,23.2732,training
52,23,more100,0.0023,0.0005,642.63,1587.5,1405.12,21.61,553.59,2388.12,9037.07,47.56,520.92,2388.15,8124.28,8.4432,393,38.84,23.3642,training
52,24,more100,-0.0019,-0.0002,642.34,1593.9,1399.81,21.61,554.3,2388.13,9043.7,47.47,521.64,2388.13,8134.01,8.4196,393,38.9,23.4299,training
52,25,more100,0.0015,0.0002,642,1585.47,1403.01,21.61,554.52,2388.06,9053.43,47.41,521.2,2388.09,8132.22,8.4428,392,38.87,23.4114,training
52,26,more100,-0.0017,-0.0002,642.5,1591.04,1407.07,21.61,553.67,2388.09,9047.13,47.46,521.57,2388.11,8129.57,8.4351,392,38.76,23.3168,training
52,27,more100,0.0041,-0.0003,642.72,1593.13,1406.78,21.61,552.58,2388.06,9051.68,47.55,521.55,2388.04,8126.72,8.426,395,38.86,23.2791,training
52,28,more100,-0.0052,-0.0001,642.76,1581.04,1411.7,21.61,553.67,2388.14,9048.86,47.28,522.3,2388.1,8132.23,8.413,391,38.97,23.3864,training
52,29,more100,0.0031,0.0003,642.15,1582.21,1406.01,21.61,553.58,2388.06,9046.07,47.64,521.62,2388.11,8126.76,8.4118,393,38.86,23.2453,training
52,30,more100,-0.0002,0.0001,642.42,1587.37,1398.15,21.61,553.37,2388.08,9046.63,47.56,521.41,2388.14,8134,8.4636,393,38.92,23.2807,training
52,31,more100,-0.002,0,642.44,1583.62,1401.4,21.61,553.47,2388.12,9049.11,47.47,521.27,2388.09,8130.66,8.4219,392,38.95,23.2019,training
52,32,more100,-0.0004,-0.0004,642.48,1591.17,1407.6,21.61,553.58,2388.16,9048.56,47.53,522.11,2388.12,8131.31,8.4433,393,38.83,23.2381,training
